Epoch,Train PF4 Acc,Train PF3 Acc,Train PF2 Acc,Train PF1 Acc,Train Leaf Acc Soft,Train Leaf Acc Sig,Train Loss,Test PF4 Acc,Test PF3 Acc,Test PF2 Acc,Test PF1 Acc,Test Leaf Acc Soft,Test Leaf Acc Sig,Test Loss,Epoch Time (s)
21,99.75220014516422,92.60422795062631,93.24891583146608,95.69404420426336,91.03181683021113,90.54267023490931,0.9495958959965228,97.62750523481903,76.23507770853668,76.79476914865225,76.83080943303275,70.77969111427836,70.58108834318558,3.7449999174333097,637.2280914783478
22,99.7317864271457,92.90581643086027,93.52683353308669,96.04280637303837,91.32396669640202,90.78055307760928,0.9380863697191506,97.58263535746336,78.04076882648847,78.14823287201189,78.38584616702722,73.60685997336387,74.87090819878969,3.674273407726708,639.5506064891815
23,99.76580929050989,93.10858898859333,93.68837319715367,96.0787445593579,91.51129943502825,90.77163247100803,0.9343955201090162,97.51159138498355,76.35708386515505,76.93011552098822,77.52265084498897,72.04841234608286,72.30075469053016,3.5092310819385,608.8396706581116
24,99.80153329704228,93.40160961427519,93.90375941590963,96.3383224964894,91.7804044008326,91.0868272375855,0.9232079230732987,98.2743793000299,79.63060289811547,79.29772389340043,80.45494463126781,72.5834715764387,73.1489053482558,3.2670182408555326,607.0947892665863
25,99.77771729268736,93.35077367726605,93.88754754998176,96.3076841166527,91.80419268510259,91.10020814748736,0.9242304115876733,97.49663475919833,78.41992642090247,79.21956612909375,79.41396962751944,72.24000560760766,73.19563541204234,4.173399146324163,630.6055481433868
26,99.80096624931954,93.62951454536108,94.11451367297192,96.5053441414101,92.0919410352287,91.4801406471852,0.9117489324137874,97.67611426862099,78.5269164351678,79.63323039383889,80.03512755156682,72.84749643683264,73.09750227809062,3.5023999469252725,616.7924220561981
27,99.82137996733805,93.73461356120019,94.24478759560658,96.63243642559083,92.22574913953954,91.68679983050974,0.908288382726103,98.01450792701166,76.15061190780088,76.6803919325937,77.6597339730546,73.50405383303348,73.71433912007289,3.3669599122710046,647.597048997879
28,99.82818454001088,93.72890165816546,94.21178486853914,96.64115533076001,92.3269056362528,91.75004831923403,0.9058749395444933,97.85185462159737,77.54899016442675,79.03846887033436,80.01156638893053,73.8708848337578,73.81480875721395,3.298658302243373,637.5401844978333
29,99.83555616040645,94.0544801311453,94.51691534511009,96.74763742845734,92.50897629366419,92.12093279116272,0.8985560778387752,97.24050254262639,77.97507320369397,78.9431545236189,80.58131813995331,72.73768078693428,72.99936914413888,3.906335011296669,603.3310329914093
30,99.79132643803302,93.9682303953208,94.42138113517801,96.76622875321114,92.76400886100414,92.29345385884837,0.8944860131131348,97.54711337122345,77.09287484045349,78.11582599412864,80.14650759312013,71.53671814762028,72.23766910441833,3.8588491013893753,624.8829653263092
31,99.77147976773725,94.0756141723738,94.50478826267702,96.88336061973406,92.65462384775498,92.23238180196253,0.8951988505246053,97.68733173795992,77.0609655379533,77.81272637157345,77.62117934328614,71.20727119792518,71.43157550410056,3.697654055016498,626.6248316764832
32,99.812874251497,94.2863833943555,94.69292988946981,97.02912970271332,92.81153128507816,92.419027512433,0.8917190989388302,98.01263834878851,76.83009234927547,77.52106447062413,77.06427913551953,71.0951190448375,71.00165891726442,3.3767524135278015,614.2990775108337
33,99.82931863545636,94.0630479856974,94.56555094289371,96.794202011194,92.76023817842567,92.39300926992811,0.8992721159522835,97.62376607837273,79.27772355281928,80.37668229821954,81.42095229935528,72.24935162036496,72.71197925185167,3.7332597680873727,626.3602669239044
34,99.83725730357467,94.43146573143774,94.81162390787028,97.08834138614915,93.06348498364555,92.77282188522153,0.881930550729137,97.64994017349686,78.64892259178617,79.00796827938541,79.86805748923683,73.68396457861165,73.84284679548587,3.34830440717834,648.5368151664734
35,99.80720377426964,94.56455307214705,94.98532247138316,97.25009982696659,93.19739522159944,93.011552013797,0.8755400251542039,97.95655100209393,79.63811096929199,80.1650844485112,80.7912266798038,73.03908969835744,73.86621182737915,3.434506280387605,654.0178096294403
36,99.79586281981491,94.63480947947427,94.99284940913539,97.28400484499993,93.34160955085413,93.04500379120144,0.8732281219675915,97.51720011965301,79.16697950296569,79.6789812802623,79.84663825047657,72.49935746162294,72.0881329003014,3.9173087915817413,636.3849012851715
37,99.83215387407004,94.55027331456021,94.93437089275271,97.17485924210358,93.17276241451086,92.95866785608088,0.8797773658684604,98.2706401435836,79.3058788197312,80.0850203972702,80.91117441686123,74.41061707049231,74.23537933129279,3.266047455043158,649.6506700515747
38,99.83839139902014,94.745680422676,95.13707552905075,97.30269331363428,93.43834557402397,93.17593886592726,0.8716988530398446,97.55833084056236,77.47015541707336,78.44180105989554,79.37541499775098,73.18628939928503,73.05544522068273,3.6715893737791854,623.869544506073
39,99.85426873525675,94.7975987159642,95.10170050893679,97.34791260423668,93.41812802462069,93.22856654351365,0.8711166497506327,98.07807358659886,79.29649373076057,79.55316634259789,79.5788977659734,74.09986214631184,74.04144956657866,3.3719521692111316,622.1696105003357
40,99.79416167664671,94.87870773905742,95.20997261352649,97.40185410718682,93.63087627486546,93.37738990812048,0.8638041676756872,97.75650613221657,79.33028005105488,79.89629799077358,80.8747617109688,73.23301946307157,73.14656884506647,3.7236339473920386,628.4755167961121
41,99.82137996733805,94.79245800323294,95.17696988645903,97.40845745318053,93.61507582515611,93.40395480225989,0.8681917788720472,97.90046365539934,79.89713942488174,80.00686263296352,81.10180564182748,72.599827098764,72.59515409238534,3.594506961806405,628.3749630451202
42,99.83952549446562,94.78274776807389,95.09185759033772,97.34992679355783,93.64639241165014,93.42709742644325,0.8672987522220164,97.66489679928208,79.51798183046775,80.2089290480003,81.19176644462055,73.32647959064464,73.30077805556205,3.797744180377101,607.3753530979156
43,99.86844492832516,94.94496581426034,95.24181735017052,97.48965113338392,93.77639012786203,93.5771632471008,0.8596156838662936,98.24259647023632,79.88212328252872,80.76747111975294,81.13179257609184,73.31012406831935,73.64658052758242,3.3644208086848617,648.6184232234955
44,99.87411540555253,95.0512072107064,95.37267026801689,97.62281880981219,93.87251440252741,93.7483739081955,0.8565437016081167,97.74902781932396,80.28192807267813,80.64546875595714,80.63058238910189,73.84518329867521,74.22136031215683,3.452727657733925,652.9294488430023
45,99.81457539466521,95.05577673313418,95.34024653616115,97.56685168177401,93.86856972940826,93.71543264942017,0.8570944027787856,98.16033502841759,79.54426007958556,79.57794807274391,79.77595476256774,73.60218696698522,73.63022500525713,3.53256061783336,603.3614451885223
46,99.85143349664308,95.0232188858362,95.38077620098082,97.53823423711216,93.91544814564269,93.83144639126976,0.8582533763042636,97.81259347891115,79.35655830017268,79.41591368332762,80.7997943753079,72.84048692726465,72.43159886913246,3.676999132278188,603.2235741615295
47,99.88262112139358,95.20200145082337,95.47167844921923,97.6713386308882,94.01352958667856,93.93844781445138,0.8515540782464384,97.79763685312594,78.09895637810646,79.18334667734187,79.36042153061881,72.77272833477417,72.78908385709947,3.5022033612228,602.3068418502808
48,99.85653692614771,95.17458431625664,95.45894055456161,97.63541618139347,94.04698186143324,94.02765388046387,0.8552333031522229,97.65180975172001,79.31526390870185,80.27946166456975,79.9580182920299,72.91759153251245,73.23769246945022,3.443568641696,652.4588415622711
49,99.88205407367084,95.20714216355464,95.49194328162906,97.67333519679485,94.0931594832072,93.96083911925187,0.8481004213947165,97.87241998205205,78.369246940461,79.15475237332723,78.92989483153768,73.22367345031427,73.13722283230916,3.5349997125613686,639.2566168308258
50,99.82931863545636,95.39392139279043,95.67316878289417,97.79846797862358,94.30646516157329,94.22543692062949,0.8432605308301193,97.67424469039784,78.1665290186951,78.29501696595372,78.4929423608285,73.21666394074627,73.01572466646417,3.6968307275856205,615.874401807785
51,99.83442206496099,95.26026286177766,95.58979347240798,97.73456321793182,94.19491525423729,94.11462979482604,0.8464678458171204,98.18276996709542,79.11254598693596,79.40828853559037,78.83565018099257,71.49933409659104,71.46428654875113,3.5227427469456662,621.3697719573975
52,99.86504264198875,95.220850730838,95.51162911882719,97.69331620734864,94.15179898899792,94.08563782337198,0.8478263966276807,98.0294645527969,78.72400330355131,79.48835258683137,79.14837106689228,72.01102829505362,72.31944671604477,3.4549767433727894,620.5394604206085
53,99.88375521683905,95.32652093698057,95.69517060093914,97.85970983628377,94.38679175153507,94.32880867070071,0.8401373563520002,97.85372419982052,81.37810646444929,82.01608906172557,82.80035127551567,74.7494100329447,74.38257903222038,3.5991529411525502,653.0801730155945
54,99.87524950099801,95.48131350922186,95.73859524181735,97.92289211151561,94.53241153731787,94.49821587867974,0.8387763902113606,97.29285073287467,79.52736691943839,80.03355065004385,79.65600702551032,73.95967195495221,74.0718241080399,3.8510793506135,657.8058156967163
55,99.87695064416621,95.38306877702445,95.6447980175204,97.8663365677701,94.48256380139608,94.38666656754808,0.8407485562010546,97.93224648519293,79.40536076282004,80.16889702237981,79.53605928845289,73.06479123344003,73.09516577490129,3.4580000780348623,645.96848320961
56,99.8627744510978,95.42419447887453,95.68474868712836,97.84903299657921,94.4647224555639,94.48702413785414,0.8385121611848556,98.17529165420281,79.03934229296493,78.97556140150215,77.51408314948486,71.97831725040305,70.93623682796327,3.432698404290274,620.7667105197906
57,99.88659045545273,95.40991472128769,95.64364002709698,97.80176630706057,94.49747249479631,94.52274754683319,0.8408263964835324,97.76398444510919,79.93092574517607,79.79145220938656,78.29802728811018,72.56945255730274,72.98768662819225,3.632564486176626,648.2765924930573
58,99.87808473961168,95.57898705111582,95.8381824182314,97.92358527608995,94.56743134951904,94.57858194198718,0.836510507973279,97.79015854023332,79.17636459193633,80.07930153646727,79.44395656178379,72.99002313138158,72.3404752447487,3.6724584261419673,653.7419917583466
59,99.9019007439666,95.6052618050756,95.87641997753512,98.01144682550246,94.72580896946991,94.69830437917679,0.8331290246648824,97.77333233622495,78.11021848487124,79.07659460902055,78.26804035384582,71.43157550410056,71.43858501366854,3.6649520036698893,657.6044042110443
60,99.89736436218472,95.67437583179589,95.90592485800143,98.07130449829293,94.84400437099976,94.79494212885528,0.8286345489283049,97.9733772061023,78.57196486222689,78.84021502916619,77.75397862359972,73.02974368560012,72.7306712773663,3.524929263037266,651.6893532276154
61,99.88488931228453,95.64524512631874,95.92387370956442,98.06468787435112,94.79783825573702,94.78668758037779,0.828349466257674,97.66676637750524,81.0852916885652,81.46898471157878,80.09081757234348,72.84048692726465,73.9923829996028,4.147998582364842,650.6717700958252
62,99.88829159862094,95.56984800626024,95.83065548047918,97.99281245840542,94.68707488050192,94.65585298949607,0.8328830992074493,98.04629075680526,79.6456190404685,80.30043082084715,80.40139653436717,73.19563541204234,72.89889950699782,3.665894985233234,654.5374464988708
63,99.88602340773,95.543002061997,95.76349203592086,97.99012365398181,94.7733067699467,94.73985474386899,0.8352695231392802,97.99207298833383,80.73992041444554,81.02672614281902,79.49107888705636,73.22133694712494,73.0437627047361,3.4932609262665033,630.7936272621155
64,99.87354835782979,95.5064458825747,95.79941406023832,98.00877152117344,94.77182001323213,94.73836798715442,0.8340243387664571,97.99207298833383,75.4185749680907,76.20191391208205,75.56707434617773,68.30767073997056,67.52260566835673,3.593944362023397,649.187659740448
65,99.87921883505716,95.82574126221633,96.07614945024405,98.17845424838777,95.01494179390731,94.99264060897103,0.822974433417802,97.94907268920132,80.45273669194384,80.81322200617637,79.28331227108188,72.59515409238534,72.52973200308418,3.5370006568433525,628.4316966533661
66,99.85710397387044,95.74406104881963,95.95456045578503,98.10661520031945,94.89522082054103,94.89819433397017,0.8279431317457108,98.12668262040084,78.06517005781215,77.91375957909185,78.12667337802814,73.07881025257599,72.63487464660389,3.478717737094253,628.7993459701538
67,99.91494284158955,95.77890365733151,95.97250930734803,98.11392329244838,94.89369610466845,94.89220933690157,0.8272011921999415,97.61815734370326,78.14963585854794,78.68771207442144,78.27232420159787,72.04841234608286,71.81476202715017,3.6402851536047214,652.8431758880615
68,99.91210760297587,95.65095702935346,95.93197964252836,98.06065607592325,94.88849241748439,94.90038655961939,0.826745991833262,97.75837571043972,79.67189728958631,79.65419955011629,79.80808362070812,72.01102829505362,72.70263323909437,3.5709970326247977,643.8996984958649
69,99.8984984576302,95.90456552409566,96.12015308633397,98.25299320497548,95.09961344038061,95.08771929824562,0.819874760250961,98.25381393957524,78.79532997972821,79.32822448434939,79.29616381433804,72.6091731115213,73.34750811934859,3.3810110632186765,645.7076601982117
70,99.9019007439666,95.83545149737537,96.09988825392414,98.24701513396957,95.17986306767074,95.13228614545157,0.8186333848909578,98.43703260544422,80.01726856370598,80.5558732700446,81.20033414012465,72.00635528867497,72.31711021285544,3.4896676175492263,625.1814141273499
71,99.90360188713483,95.90685028530956,96.11436313421687,98.22240265142187,95.11897770608307,95.18513837988121,0.8194500245513706,98.62959916242896,80.09234927547114,80.35952571581075,80.01799216055862,72.42926236594313,72.73534428374495,3.3989584433225013,627.4344356060028
72,99.89339502812557,95.98624573749235,96.14331289480236,98.29293614982231,95.27055657565103,95.2623792921446,0.8163207665610182,97.99394256655698,80.51280126135596,79.7800144877807,80.35855805684666,72.80310287623543,72.13486296408794,3.61716563505924,644.5478274822235
73,99.88829159862094,95.92684194593113,96.11494212942858,98.25636725431083,95.22319271510871,95.18230812116707,0.8179053665563949,98.25568351779839,82.14392972445378,81.26501200960769,81.09109602244736,72.8965630038085,73.77976120937404,3.1676177992858547,643.6434326171875
74,99.91437579386681,96.01480525266604,96.20873935372555,98.29361302817136,95.25869759143622,95.21037763901279,0.8160074856647523,97.10402333233623,81.98438321195285,81.99321361851386,82.37625034806263,72.06243136521881,72.01570130143227,3.622126334343521,647.9430856704712
75,99.90530303030303,96.03365453268066,96.27418738492537,98.35549521489705,95.33898305084746,95.35608088016652,0.8102519898553794,98.69503440023931,78.71086417899242,79.77620191391208,79.80165784908004,71.35914390523143,71.61382275286806,3.241471767253229,602.9698662757874
76,99.90927236436218,96.00166787568614,96.18963251173913,98.26698079303598,95.29285825794126,95.28914131089289,0.8187957269895856,97.94346395453186,78.60950521810946,78.882153341721,77.72399168933536,72.21897707890372,72.02271081100025,3.568035206146296,623.0746185779572
77,99.92174741426238,96.13932473882323,96.32743337212601,98.36947117624352,95.42518157286331,95.42592496227299,0.8107268253301017,98.07994316482201,81.86613109092274,81.31266918296542,80.8254974618202,71.30540433187691,71.62083226243604,3.4901657879919417,629.420243024826
78,99.90416893485755,96.08163451817242,96.28111375518924,98.39877545587647,95.33381405133771,95.32935378119402,0.8113223307101869,97.81633263535747,81.7328628275396,81.54714247588547,80.66699509499432,73.31246057150868,72.77272833477417,nan,613.5474243164062
79,99.91947922337144,96.00740258405017,96.22728904431604,98.29361302817136,95.33604418640955,95.33307067298043,0.8161110414476285,98.14163924618606,82.32036939710189,82.44690990887949,82.96956326172167,75.07418397626112,75.70971284375803,3.3539842960706276,649.5595824718475
80,99.92174741426238,96.26215200429533,96.42704123580022,98.43072008518568,95.54574310712667,95.55912371862061,0.8056817855548494,98.05750822614418,79.07125159546513,79.14331465172138,78.5100777518367,71.93158718661651,73.30778756513003,3.3767483893998653,605.2205991744995
81,99.89396207584831,96.18273520188721,96.37722696033303,98.43337171151146,95.46255342873071,95.45437650994239,0.8078445026124101,98.13790008973976,82.08198813724754,81.5947996492432,82.46835307473172,73.6886375849903,73.67461856585435,3.4131520943024394,611.6946265697479
82,99.90927236436218,96.15189092549964,96.39401782147262,98.48727863222835,95.5724385040254,95.58358917938463,0.8069890227910045,98.35851032007179,80.71927321871011,80.46055892332915,79.40754385589136,70.48996471880184,70.25397789667983,3.463681789262572,647.4391233921051
83,99.90530303030303,96.09991260788357,96.3089055253513,98.3681509926194,95.39852217481156,95.37622098987526,0.8096043412802494,98.33233622494765,80.58225091973873,80.70837622478936,82.65470045194594,75.13493305918362,74.78679408397393,3.4122377763679372,611.2521779537201
84,99.90983941208492,96.1244959274364,96.31066387206596,98.42139239579659,95.63640148079868,95.56578106183375,0.8085647188127489,98.27250972180676,79.97597417223515,79.3110679019406,79.208344935421,72.31243720647679,72.06009486202949,3.4730595103210846,629.8041334152222
85,99.91550988931229,96.19244543704626,96.41951434162836,98.46067841954998,95.65424242874771,95.65870266573498,0.8057838584113616,97.91168112473827,81.64652000900969,81.45754698997293,79.98157945466617,72.91759153251245,72.78908385709947,3.417652029446251,629.7992177009583
86,99.89736436218472,96.20786757524004,96.36738404173397,98.39541585416985,95.50769779733717,95.55973505601439,0.8082586537423381,98.23137900089739,81.23733012988963,81.48232872011896,80.7740912887956,74.56482628098787,74.24706184723942,3.352309806532707,647.2286598682404
87,99.90246779168935,96.19473019826016,96.38243791723842,98.4453303340277,95.70989971676863,95.68685464506872,0.805126342323296,98.65390367932994,81.74224791651025,81.08963361165122,81.20461798787672,74.53445173952663,74.33351246524451,3.1627100919364093,655.3417518138885
88,99.92288150970786,96.35409229292924,96.541102632097,98.61974418016531,95.78293997398254,95.77030291767329,0.797267731567831,98.30990128626982,81.811697574893,80.89137977048306,81.20890183562877,72.95263908035234,72.66291268487582,3.4391562126543755,642.9517846107483
89,99.89963255307566,96.25301301164079,96.45543235966765,98.53454988320323,95.75908952372457,95.73976197378887,0.8016404364931431,97.9341160634161,81.58082438621518,81.1449159327462,79.63887163450211,73.62087899249983,73.20731792798897,3.5770276588742207,611.7693593502045
90,99.93195427327164,96.43291655480857,96.64935470983654,98.67097031811527,95.90624581852782,95.90773256419024,0.7955514904161405,98.0967693688304,80.08484120429462,80.06977010179573,79.75453552380749,72.56010654454543,71.81476202715017,3.574158880074662,618.1597464084625
91,99.92231446198512,96.48489487242465,96.66153293884688,98.6523180130176,95.90172465060958,95.93740707701457,0.7946448109652474,97.68546215973676,80.3645168556198,79.93633001639407,79.12266798037997,72.49468445524428,72.54141451903082,nan,610.5393915176392
92,99.93875884594448,96.49346272697674,96.6591976284356,98.64567180668047,95.96119536128457,95.93666369313114,0.7934331807786725,97.98833383188753,81.39312260680231,81.45945327690724,80.55133120568895,74.3241664524872,73.39891118951377,3.532595713690562,607.904913187027
93,99.90530303030303,96.35809062505355,96.5318186818595,98.54053946133727,95.87579819064398,95.84085992729868,0.8004736710604803,97.74902781932396,81.47758840753811,81.27073087041062,79.3518538351147,73.09983878127994,72.40589733404985,3.844279022909988,651.3998908996582
94,99.91550988931229,96.412924894187,96.56713738977379,98.59044323173167,95.92405646702002,95.94412768266665,0.796885754016763,97.80324558779539,79.98348224341167,80.40718288916848,79.5210658213207,72.84282343045398,72.42926236594313,3.791830415943511,621.0094068050385
95,99.91947922337144,96.48946439485243,96.66614557097613,98.66030427664417,96.04448376089978,96.07793578697749,0.7914410952868115,97.82381094825007,80.57661986635634,80.34808799420489,79.42467924689957,71.66756232622258,71.48297857426576,3.6787050201716287,626.8453705310822
96,99.91494284158955,96.46261845058918,96.61461499713397,98.64234421898189,95.93297700730741,95.92851673716372,0.7960397162230582,97.80324558779539,82.32036939710189,81.36223264325746,80.30929380769807,72.73534428374495,72.70730624547302,3.7176301783955576,622.8744087219238
97,99.93082017782616,96.60827197797491,96.73273002032273,98.71953573187452,96.04817127564674,96.06155218554862,0.7904834376737889,98.22016153155847,82.02943163901193,81.78733462960845,79.70955512241095,72.20262155657842,72.47131942335102,3.395551558902059,649.5006783008575
98,99.9019007439666,96.55857842157272,96.6881473890211,98.72818751746995,96.11956497498532,96.05563443625903,0.7899426880620071,99.15308106491176,82.36917185974923,81.12204048953448,80.40568038211921,72.64889366573985,72.39888782448187,3.348098071811421,650.6044161319733
99,99.94159408455816,96.6145550713131,96.7188341352417,98.67494575995954,96.01852471324607,96.01629461133041,0.7914976813789736,98.14537840263236,80.57474284856221,79.90773571237943,78.8549274958768,71.8357905558541,71.86616509731536,3.6404681643553203,622.8108956813812
100,99.93195427327164,96.56429032460746,96.70262226931384,98.72020977112852,96.15447517097829,96.14183764495986,0.7898967043281505,98.00329045767275,81.35370523312561,81.63864424873232,80.39711268661512,72.36150377345265,72.36851328302063,3.50901792940559,643.3592834472656
101,99.9296860823807,96.6128415004027,96.75994279527308,98.78475688482477,96.26972740315638,96.2347886203641,0.7843628014028713,97.67050553395154,80.8356483219461,79.75713904456899,78.32587229849851,70.94324633753125,71.95027921213112,nan,651.1288433074951
102,99.8984984576302,96.46775916332044,96.59726484245631,98.68094423628534,96.05340430118717,96.01028835646478,0.7943040011331838,98.17903081064912,81.25046925444853,81.39463952114072,81.26459185640542,74.89427323068296,75.67700179910746,3.418849515229505,650.8195767402649
103,99.92855198693522,96.60256007494017,96.75820580963796,98.75282843072009,96.2244093902856,96.23630335558497,0.7868799997574831,98.27998803469937,81.7197237029807,81.28598116588509,80.59416968320946,73.92929741349097,73.76340568704876,3.402552397843385,621.3585486412048
104,99.91550988931229,96.544889589545,96.67253378417499,98.73685611606548,96.23255848529226,96.21843429650389,0.7887867229517375,98.65390367932994,81.08904572415346,80.06977010179573,80.05226294257503,72.48533844248698,72.74936330288091,3.3653077930821924,620.3768820762634
105,99.91154055525313,96.5608631827866,96.69858841784685,98.68896534742419,96.26460705896346,96.25271327049448,0.7863507558193178,97.89111576428358,81.0195960657707,80.36905715048229,79.38826654100713,72.7306712773663,72.65590317530783,3.656524044846048,626.6593158245087
106,99.94102703683542,96.77563073689261,96.91976330812788,98.88725467359693,96.43924413850523,96.41917307206256,0.7795329005013468,98.06311696081364,80.86004955326976,79.73235731442297,79.6131685479898,71.4619500455618,71.56008317951354,3.4978281009933165,630.1594865322113
107,99.93592360733079,96.75906621809189,96.87805781846184,98.87195527751896,96.39389839580143,96.406535733932,0.7811864806069965,98.46694585701466,81.7722802012163,80.6149681650082,79.34542806348662,73.3755461576205,72.96899460267764,3.385110182203086,629.5858771800995
108,99.93082017782616,96.79276644599682,96.86242494774568,98.84600794617366,96.42142979267486,96.41027928309657,0.7823861970910619,98.27250972180676,81.62024175989188,81.0648518815052,81.31171418167798,74.01574803149606,75.23540269632468,3.5132001554580157,640.9014456272125
109,99.92911903465796,96.71508456472444,96.79526150318736,98.8100625582324,96.3366314553118,96.33886159038366,0.7840551054210181,98.0687256954831,81.11720099106539,80.60162415646803,80.49135733716024,73.28208603004744,73.37788266080983,3.590480518025598,608.4529430866241
110,99.94045998911268,96.82132596117049,96.9353783444211,98.93382671023646,96.54549509366637,96.4942016057092,0.7766584076466462,98.49872868680825,81.80231248592237,80.59781158259942,80.60487930258958,74.64426738942498,74.5578167714199,3.4301977869778733,599.6294195652008
